商户id,商户类型,2014年增长率,2013年增长率,2012年增长率
4F249D5B64A108875B51EAD0F26DF616,大型家电专卖类,2.00560126,2.521393455,1.246763022
010523013729A74FE4D7CF012D7C754E,大型家电专卖类,0.099674683,0.319707498,.
1A6A9A8326FEE3270B3DC67F9F58841B,餐饮类,-0.074919329,.,-1
3CD325A5936406BD6719C72C2290CE53,餐饮类,-0.12412991,0.000174615,0.154315278
7654F9DE18DEB1D0DC782EA0A0862B12,餐饮类,0.471195982,1.348040159,2.095363775
B613D41AB70FC0EC59BE6947C2F097E4,餐饮类,0.149407346,0.176763218,0.507109319
762BFE98D693BA551E999F12DE5FA12D,餐饮类,0.441720951,1.102730526,1.038047331
AB10C8C3CADAD153D6035862593D81B3,餐饮类,0.009596607,0.092769537,0.469141781
3568D5FE7487EF148CD057D0EA63DE98,餐饮类,0.23999488,.,.
660686362D66CC88C5CF04DD74E34D62,餐饮类,-0.182163552,-0.070094675,1.487723855
65F2C46651375B5DFC7B6C4E12CA1DD8,餐饮类,0.188784697,0.152976999,1.364697333
33FF85C733C0F7CA5461C137DAB9F2EC,餐饮类,0.751771371,6.479434982,2.011570388
6437F787B339071EFEFD25069E0DE028,餐饮类,0.789987229,0.488702904,1.932432221
80547A666FC6B13F9024C26BBDC09B7E,餐饮类,0.140902103,-0.139420817,0.990406164
ADA3F097FA992F69F05DB683BFF6DFD6,餐饮类,0.403227268,0.772915416,3.945268469
F32906855A7BAD8426E923119BB0DE34,餐饮类,0.068487087,0.322069352,4.710667133
2C93F0B378433E20B621016E4930959F,餐饮类,0.136457608,0.185515839,10.11376631
9F41973E1A0682D81C5F2C0E7C495211,餐饮类,0.569384045,.,.
6C3DC5260BA0B872C4C8EDC90308977B,餐饮类,0.170405625,0.003032569,11.09655075
9BDC664D32EF52263420ACB83AEADD13,餐饮类,0.478243333,0.379510508,51.87838522
4B050D45DD85C4B821E2BCA3B1F11CE2,餐饮类,0.479905013,1.108787321,.
793C442A4C51E75DC5FAA3B754081A54,餐饮类,0.264264396,0.168951612,.
35967604932DCEE78EBEB0A59C83C65E,餐饮类,-0.008757603,0.799763858,.
3DF6A248397F17F45519DCE044698E5A,餐饮类,-0.025805998,0.156946264,.
B92A6FFD6028D2FBCFB53529B93D2CEB,专业服务类,0.138483777,1.407941164,.
C5EE0F1F8709DCD376C6ED269DD6C61F,餐饮类,2.021998264,2.230744531,.
7B03BE7BE7355DA4599599F90704760B,餐饮类,0.2402746,1.077128934,.
ABEEECBA981796EB476B5B92D69B8353,餐饮类,-0.124984211,0.740948116,.
B3AFE242F23318ECF28D133EA7916A9F,餐饮类,0.222740371,0.412057204,.
C039A4FD9F0EC5A972B00CC9F46EB7B6,餐饮类,0.21065364,2.034838659,.
E1845CAB931419EAA6D4316CEF15B6AB,餐饮类,23.98133848,8.307866365,.
32B710D8A9F7A3EC7F978A38E6F34DC1,餐饮类,0.315035205,1.136107126,.
E590344EC8C9E14788DB87A42769D6D9,餐饮类,0.049143047,1.608546738,.
05255249464C39145C092D74A9D2B99F,餐饮类,-0.320052326,0.927784884,.
3E15B65EB7BD02478E7B40A67A065F06,餐饮类,-0.07961882,1.164647361,.
D60BC921838A424950AFB7925F569DD3,餐饮类,0.887493549,0.393292001,.
155EC3F95C537B42566BA82B9A4291C2,餐饮类,0.221086239,1.861640223,.
2A59BBB4858D69888D964D73753729A2,餐饮类,0.011264192,62.30042825,.
DC79F6CD710869196C8B3BB8B706C69A,餐饮类,0.317992366,2.011287714,.
E4AB15FDBF7223216653DDA69B1A2605,餐饮类,0.422643647,4.576335243,.
B6F940B1708D235738B014B58C3BAFBD,餐饮类,0.101334073,6.969506201,.
FF321A4CB7E8946CBCE050C6BBA9B222,餐饮类,1.57416216,11.64247616,.
B7BA3FA40A54D7137C2D1DEA798AF974,餐饮类,0.743206961,11.794776,.
25846DDB3FA8CE37147B393D72CE502E,餐饮类,0.503521252,.,.
339087B8A3A60F66D24D9F972B81A426,餐饮类,0.684040263,.,.
DA30C0DE47ACA2975EDF9E8C9677D0E6,餐饮类,1.097795115,.,.
31F689C84873280FC84A503FB3B27383,餐饮类,-0.00505059,.,.
896D0630C8F9635AE6E217A86AF3B3A2,餐饮类,-0.108585295,.,.
0B4E402CE8245B56F472FEEC168DC80B,餐饮类,0.083054095,.,.
F0421466FD1FB95F1620AF5E8CFE9902,餐饮类,0.1565013,.,.
1D7098022717E79A37F058370FEA3F1F,餐饮类,0.659870771,.,.
12E5B80A7D13BBFF8F96CB39AE713B34,餐饮类,1.04748329,.,.
682F6DA29D807CE0F826DF309C2D11A9,餐饮类,0.529896427,.,.
7943C9B6ED878B3F276574813AB1D8FB,餐饮类,1.72917489,.,.
27B923958496ACB73252719428FA14B1,餐饮类,0.680755959,.,.
84B675876607ADF3CC664B32638A3168,餐饮类,0.690504868,.,.
6215781FAA08BCAF174556056D1DB489,餐饮类,0.19695667,.,.
A9D53B48CD2DDF2C0010D0045F83C187,餐饮类,0.174266988,.,.
5DFA0CB390727F82DFE25D268167E804,餐饮类,1.11481771,.,.
2F6273E90BF0FED9F730A22A03C02A7F,餐饮类,4.516918911,.,.
AE6C4BE20662FC8962E374D95ECE5C7A,餐饮类,4.117572972,.,.
D68580479D6ABEA0E9ED56790C17FE60,餐饮类,0.811937552,.,.
F13207DABEEBFAC84E4FCC3A4CD080D7,餐饮类,0.031110509,.,.
B3E6C3C90A31D14A3ABC83F82D7164BE,餐饮类,0.731011934,.,.
767B7DEFA22941D7BA6CE12CCAF8ADE4,餐饮类,0.767049432,1.09754503,4.903486134
2E24CD8E7A21E2FE775C8C341AADDD05,餐饮类,2.419099225,3.726146221,.
8D9E896983E29B3F588AECC54B1496CC,餐饮类,0.616771032,.,.
8D9E896983E29B3F588AECC54B1496CC,餐饮类,-1,.,.
571BEA5F1101A86A26D0428BE04CCC6B,餐饮类,2.211159236,.,.
571BEA5F1101A86A26D0428BE04CCC6B,餐饮类,-1,31.43547407,.
E7247F98E83646E739652A80D4E400E3,餐饮类,1.416652786,.,.
E7247F98E83646E739652A80D4E400E3,餐饮类,-1,.,.
6A2C8D158D871D479810FE1CA49F6EEF,餐饮类,0.524887111,.,.
682F99238B4D3EF871349A3D1B3DA511,餐饮类,0.408046842,.,.
AFCCB12D294E084650D925F4838E8F77,餐饮类,0.314153339,.,.
F9B23FAE7F27D59CAF4D18C6D0527680,医疗、烟酒类,0.276151833,0.452096064,13.14461113
CE5F61C8B2518D57E6E997216FC0267C,医疗、烟酒类,0.737078017,3.694778771,227.4601251
2E4038D8537111BCEB459817F9FCEDC7,医疗、烟酒类,0.28974314,0.633533351,144.4103126
108DBAFAE1E30F6215F9FB3F9ECD81F9,医疗、烟酒类,0.323804639,0.44406544,.
39622792A20838BEF56FBD9A4CBF1301,医疗、烟酒类,-0.522427151,0.466650469,.
5E7BA2A0C80322069F20F81396B4DA12,医疗、烟酒类,0.136825479,1.408105499,.
3963FC3CD6B70861249139CA17F84AF8,医疗、烟酒类,-0.347529835,.,.
1F3DB0ED5DC18EC8D00D81B59AD7D881,日用百货类,0.552884093,0.267272128,0.452350005
F543834656CF0C51388F1FDD9EDA2B42,日用百货类,0.499765462,0.094473324,0.979732176
9CC0F9B45BD944C853C10E41F5FB59D9,日用百货类,0.271825302,1.010197348,49.12565445
4D0F11FB77932C9E6E11F8862743985D,日用百货类,0.034729133,1.473483215,.
2F825D6560AEECE02EE2ED169C126B76,日用百货类,0.783084226,.,.
AB0DB4FA6E6304C213329EF713DE8247,日用百货类,-0.188931607,-0.013166722,-0.201359635
CD8274BE408A60EFC57E73C74684CABD,日用百货类,0.377183594,0.563673691,2.986727251
BBE5FA7AD0E40F8BAF1CED328CC2ADB1,日用百货类,1.004535001,27.43510641,.
E8FBBA41A191B220C81CD8BEFAFB01B1,日用百货类,-0.925904195,0.298080794,.
4EF81586DFB8E1C16C9CB5BDCDB0903A,日用百货类,0.020710447,0.083309728,0.587693211
FDD9DDAE97494EADB5CB9986A58C5951,一般服务类,.,.,.
967D49D2790A1FFC141132A3761F73BE,一般服务类,2.102019782,.,.
521DD2D15D637D72E8A1E7402D4E2DFD,日用百货类,0.14510238,0.153048708,0.387886698
60AA0E4EA4B96C1C061EB45122DD353D,日用百货类,0.143043492,1.073013834,.
0399C27D03892C355712375FBD8126B7,日用百货类,1.092700843,.,.
E13690E799299D0F18D21247538A7F82,日用百货类,-0.314414674,0.285033626,215.0138154
DC0E63DFD3A365A0A0C5C71B0E201BD2,医疗、烟酒类,0.369616986,1.24218199,1.635442368
543BE52FBB625CA35ADE8E5C29D8D12F,医疗、烟酒类,0.069465121,0.049929768,32.74086233
18AE3153B9133C970B9E3FAEE39A0704,医疗、烟酒类,0.435726811,0.270822148,25.56025954
CC7BC0F4454070E2F495D672D472803B,医疗、烟酒类,1.163085872,140.4592538,.
921D7499F2E8CF9F7533F6C7007F323D,一般服务类,0.495423036,4.171668888,.
333C2F87FCB3AB35F51E488AF79328EA,批发类,0.410920253,-0.245730757,0.959013557
5ED6B033464FE7AA6AC25DDA77F02A08,批发类,-0.017128228,0.502923327,0.012869371
89C1CA59FB0EB7486C2CCA9616CED3FB,批发类,-0.245538329,1.633312585,.
C464BC9FC7B23061801DCC19DEB443EC,批发类,0.263679544,0.407995613,.
CD47D5C85E54DB87377805A594F7A8AA,批发类,0.392333013,2.324191804,.
0F98CE5D4F18331C3D52D45B413F4E57,批发类,-0.596654258,1.095709673,.
545994460BCBC4258CA2EED346BDDCBA,批发类,0.056058129,5.569945928,.
B8A05077EE1F2EDB32860DADB8E83A88,批发类,3.566185431,73.23701571,.
290870C21C1E1D8BD8CDAADB984AA970,批发类,0.360179616,99.75708068,.
6B1D3B8E9B19792CA3503B1C38CAC08A,批发类,-0.064856615,.,.
AFA9E06330669D39075905016E76052F,批发类,-0.829541628,.,.
11F9485AA5206E18E8F680C8253224E1,批发类,-0.304718776,.,.
BFD245C94E312E1476BC58D5B05D94B6,批发类,1.948551026,.,.
4D18496717D9595B87FA70FA5E8796BC,批发类,0.969921074,.,.
EF771697B4762ECA06874589DDCD6F26,批发类,-0.501881319,.,.
9F1AB80B8F32B7300EE738E1417B0440,批发类,1.231188974,.,.
37A1527B28016F8B5F6143791F4A4BCF,批发类,0.898951351,.,.
8A857BCF743E6AA5CB4CBC70EE8AC1CA,批发类,2.558138645,.,.
E9DF245460A261DCE99FD23B143AF2E8,批发类,0.099614702,.,.
5FEF24B8F51839215E9F0888C6CCC240,批发类,0.72445289,.,.
6D3DCB73E2FEE2DD00AEFA6EF7EE561A,批发类,0.377892487,.,.
B3BDCC0DC9E8479BE0D2153263868F56,批发类,0.800628407,.,.
AD0A99578F1E46AB2483997D80114351,保险类,-0.042344002,0.553798601,1.56118617
59B7D3AAFDF8246624D6DBA2F906B60D,保险类,0.230458624,0.648527442,0.775830699
BCE0762C47BCB5F9016D8492B1D9918D,保险类,0.608440982,5.298797959,.
C92B231F6A0C7669D0DEFB3BC289244B,保险类,0.671360784,.,.
4293D07F83682ED1C28E366268CBF1A6,保险类,1.167529315,.,.
3F25BBE2587A298EB30037A165C7B511,一般服务类,0.127138261,1.612843312,.
6BC277BA48DCA6A35C3BD7440AD6F67D,一般服务类,-0.137545386,4.51294385,.
C8B9008BBE6114EEC2B583718A63FADC,一般服务类,1.593688542,.,.
F1D48D46A224EDE7185E868A0B8A5A92,宾馆类,0.092133368,-0.172216709,-0.445323324
44D0AE8A000D21C1DB7A42A0D019AE81,宾馆类,-0.279480308,0.075777509,2.681880127
E923B2E72A793CECE0392FEA08FC675C,宾馆类,1.650009702,-0.392227324,.
EA456BB2B3796182830FCA34300B1541,宾馆类,0.021242678,7.419143273,.
816597C72A22E6564AC83FA215306C32,宾馆类,0.100121838,4.408360484,.
34B9D78EE5343329FBF5FED2CCE928B1,宾馆类,0.455377563,.,.
D8E54B25CBFE28061C7674C5EA07AEDA,宾馆类,0.477426215,.,.
EF94A37994CEF21172806525CBD54578,宾馆类,2.163502468,.,.
EE8C7E236783BD4B36A54F739E53F92C,宾馆类,0.760892413,.,.
6E13AA26EA937E71C97699415A64C7D2,日用百货类,0.0090455,0.309119497,1.926017603
F8D5D3AE9B7FB9CD28D586293261E893,日用百货类,-0.189771172,0.90742457,0.209112183
CA5CA13F7BFE114B35D6D3253E89863D,日用百货类,0.082884805,-0.165120133,0.383329461
159631DEAC727FD0D136BB906A4773C7,日用百货类,-0.757171075,1.132963651,0.755522495
5D2CB7C9E094AE8018C41CFD79B71407,日用百货类,0.403475683,0.02132618,1.911730887
138895EADE9026E615CD1E9DFCDE4C8A,日用百货类,1.054692612,-0.14415068,0.547360679
39A4B370CF69E47C6815D3DD2E592745,日用百货类,0.005810827,1.24193629,30.49753715
21CDFCE0E82851668EB102B7E9995F0C,日用百货类,0.209471931,0.662933987,37.23311389
92BFD3F18F5097D090216A92F8D71E50,日用百货类,0.862988901,0.160472583,23.46974116
F18EB2B9EA9F7179B91156269E347119,日用百货类,1.191184755,30.63963089,.
7C8B8F0DC7F52FADBC8AB9EFF6BD3520,日用百货类,0.308614199,11.573686,.
27C06ED1985506E8742A1C6BF321F85F,日用百货类,0.245617497,.,.
E58B0CB13542FC0D9E000D94BF3178F7,日用百货类,0.681851104,.,.
2A487B04C351D499BB95D0760E446C86,日用百货类,0.960078018,.,.
095BE677A6E5F85FEC6BF7BA88923831,日用百货类,0.20174993,.,.
9F63741CA756B25D16549FEA3E35379B,日用百货类,1.565604315,.,.
C508EACC25536AFC21D04881FA78EEBE,娱乐类,-0.115477208,-0.182830714,0.024059725
768A484A94BFDD58A7FE491D7E0014CC,娱乐类,0.207211844,-0.329162682,.
B057D45A8F4A129C93281F9D796E5C5C,娱乐类,0.092090949,0.786249465,.
2E5B70F953B6F1682E245F177E32F363,娱乐类,-0.468101455,1.237112733,.
E76BCF09D5FA1EBEA310468140EFB5B5,一般服务类,0.847260481,2.955347021,.
F7D1FC8A6083B5CFF6B32C9EDC7E01E2,一般服务类,-0.053263762,0.166030916,2.632672484
CE8297EA6D4D32DCAC6FD75E0BA59693,一般服务类,0.172187949,1.092505622,.
B8A257786E6693C49201E7E42EDA2847,一般服务类,-0.560843508,3.005188884,.
F4629BEFBF463480CFAC37EEC0FEB28E,一般服务类,0.411612697,.,.
B95EF0BF2F13204F9A1F70094710FB1E,便民类,0.190681663,4.629600796,.
3381545216E8F4264AAD6626315945BF,专业服务类,2.806659857,6.360085773,.
DEC62592A0773411F6E1E7F035D8D298,专业服务类,6.858062462,-0.67202218,12.84358439
8B8720AC060F0B0825718A9E8D88CDAE,专业服务类,0.416441814,0.476240571,6.965570127
4F4736A41D2DD293BA0DB6D18756F2FD,专业服务类,0.181452508,3.872896454,.
2D7F82587154538BF057C911E363D0DD,专业服务类,0.485986455,2.579279596,.
9F0AF8021E934E3B00ECA9BF351D3D81,专业服务类,-0.09209694,.,.
3DDF0FF05A2BA98C5ACD9C2DC97CE1EA,专业服务类,0.011006948,.,.
7C8DD2737F8A9439EDB0355ED79565FC,专业服务类,0.096488283,1.270932265,.
114C85F3A374B64BF75DE48C43877EC8,娱乐类,6.605748945,14.13101308,-0.910033705
6753E3CE7098E958F4D202EDDB2DC301,娱乐类,-0.542785289,3.075938,.
BA7524ACA4120D9D52B20ED3619BF337,专业服务类,0.619351731,0.521460005,1.022584484
DCFBC1BC6D7BAE07F75C3C05D3FBD2D5,专业服务类,-0.337620246,1.246792814,.
DC519943E9B7DD76319DBD02EB0F9CCD,专业服务类,2.410472488,0.441049779,.
BBBC244EF502B4F85A0AE7AD65BD6A7F,专业服务类,.,-1,.
2C16769C44879B5AECECFC143B45DD61,专业服务类,0.101029741,2.529434987,.
91C3EE4D5A97DB64A1321FB4F298F952,专业服务类,0.445825787,6.848779143,.
38D46C0C5D5D23F9E462ADD14C15E100,专业服务类,-0.010602931,1.306505511,.
67121605131CA9D4C2135E635C237B24,专业服务类,0.225567428,2.246352335,.
2461E00FF7172531CCB8DE9094CFBE56,专业服务类,0.539960241,5.163485945,.
6A560847228227E10B76ED1BE428BD56,专业服务类,0.070767979,37.18643478,.
C7CA8A26B4DB1E72C1AD9733A4372239,专业服务类,1.710883394,.,.
504EFAE9C824F5628D0C6546F2047FE1,专业服务类,0.149326317,.,.
A78525F0739666B6A8AD605D962BFB10,专业服务类,3.591509195,.,.
B2EFDB7898D662966AEF29167E9CCB77,专业服务类,0.04808501,.,.
67B790497A60B3DEB8CE1D38DEC498FD,专业服务类,-0.597653302,.,.
B51C6D8ACD47D46C2656E2A8354AA007,专业服务类,1.022444339,.,.
FACCB7972060FA6C25E1B8F73F8CF1C4,医疗、烟酒类,4.455709307,.,.
78FEC9278E6E88559617722D7FDEC11E,医疗、烟酒类,-0.012933377,.,.
AF414A5A67288ECDA0B9CF79D2DD62E4,日用百货类,0.363091868,0.07861944,0.454960315
BE34898978186E152C3495AA2C969C1E,日用百货类,0.729228904,-0.048182048,-0.043504485
BF2CB3675383BCE011A0642D7BE38696,日用百货类,-0.229118896,1.065954793,1.485028244
162C1A970CE61D453EE66661EACF357F,日用百货类,-0.383407801,0.561124309,.
69D4348DB067C308035341F3C01D945C,公立医院类,0.587157109,0.579817193,1.874043474
0BF3D7DA1A21CF06B58B07AB4D5A76DE,公立医院类,-0.025769595,0.120161302,1.221667532
B2440393D98E3296C9BDBB3907F5A7E0,公立医院类,0.086450652,0.582261822,5.120182545
D0DF97645916284083D14DDDC4E22B8D,公立医院类,0.005961979,3.5460491,.
451B424BE824E422EE02E70D0343D423,公立医院类,0.309838145,4.833568267,.
4DE681272046A6430366A71B84342D90,公立医院类,0.833137198,.,.
FB4BBBD703DFD0E7694B080DF25F37D0,公立医院类,0.630701306,107.6911769,.
9923D2AA1124E51EFDF1A05715593D02,公立医院类,0.795522767,.,.
62BAC951152FD09748C095D57B0B9D56,公立医院类,1.181208737,.,.
E9338850D042714E55D2A98C6E90098C,公立医院类,1.630157599,.,.
5A8E887686CF9B2E753915D75A9A7104,公立医院类,0.957588542,.,.
3F56BF4C53452CF937F9B2DD22580187,公立医院类,5.448538559,.,.
9899814F8DAF81A4D29E007C948DB448,公立医院类,0.67151108,.,.
8334DB06BCA67D6FC12D837E1A5815D8,公立医院类,3.025851523,.,.
BC42371172D5A1880976811BE809BF2B,公立医院类,0.590667314,.,.
27EF6D3A6BF7BC773AE7624F29D59ED5,公立医院类,490.6543392,.,.
A693AD93D681BA79C916C125AB5875A6,公立医院类,6.563182552,.,.
6423B50A6D90FAA304845CB1108A582E,公立医院类,3.819182738,.,.
8484AB46F964D9691D214CFCF4869824,公立医院类,3.110222743,.,.
2A0ED929067F273CCAD71403BA354ECC,公立医院类,3.54790127,.,.
277F5A219EB5D037E23B8886F7A329EF,医疗、烟酒类,0.295935673,7.021133208,.
21EEEA80B8401185421C08C148C22B7D,医疗、烟酒类,-0.219885098,22.30303394,.
704D4D7B3879A1C7A23514F9AAD5B05C,医疗、烟酒类,0.55778614,.,.
B2E192F88251E4488DE634E1AC715CD7,专业服务类,0.538540305,17.65999452,.
F643A4AE24B2E2AD8D16F5E510D77ED7,一般服务类,0.57038283,3.057758201,.
3E3DB8ADAA63AFA6C34427613C4763E1,一般服务类,-0.427191737,.,.
69FEF1481801A61C0DD8D8B006312C10,政府类,0.248321042,0.232764452,.
C15BBA27BD6BDAE9091201D1477FDA18,政府类,1.875470611,.,.
D4079E0D0D4D78B4D2B07A55216548CB,专业服务类,-0.616611639,4.933623655,.
3E9E766961472AF9730548127A789981,专业服务类,0.542067665,0.746881704,.
EA60FA8A9F29972DD60DBEC02233E458,医疗、烟酒类,14.24741206,.,.
BF0ABF992869AC85E40C4F99DF586086,医疗、烟酒类,.,.,.
532FFBACE481FBD67D56750734AD303C,医疗、烟酒类,.,.,.
D90D28C6AA0402FE882A173238A4E051,一般服务类,9.774485786,.,.
A8CCBCB224943C5527169B7D9CC61522,公共事业类,0.401771653,.,.
25570FFD42CE0DF0D776752D45BDC0D8,批发类,.,.,.
B83CF710CCB1158502DC62204D24DF0A,批发类,5.229960886,.,.
55D3E512562540AA134BC34D80117C6E,日用百货类,2.249644669,.,.
43D0B809B80D22BB67483B0A50848000,日用百货类,.,.,.
50508EBC6DC49505B26DD74937F87D3B,日用百货类,3.179784184,.,.
EDA24C33225A5DDCC8589E73B59F6310,日用百货类,3.624552017,.,.
77868CAD4DAB8E88DC1A6AA2A175203A,日用百货类,8.193835434,.,.
EE6BFBF2F4F9347E62A67714114CAE61,日用百货类,223777.39,.,.
692748417CEC724981A2962E07318530,日用百货类,.,.,.
534D2D7A6EA7221365B67D1AEA373A59,日用百货类,.,.,.
DE12EC1725776FC60D27266963945515,日用百货类,.,.,.
417FE81DA400EB08139C1868C3569B85,日用百货类,.,.,.
A91ECAC665514FA83D48D022447EF9E3,日用百货类,.,.,.
467193ECA13CC853FC01B44A979745CB,日用百货类,.,.,.
CAFCBFF08957B0B91A1FDEB81940C856,超市类,1.778992439,.,.
4731F52A57E0F89A18A8F68C5F56358F,超市类,3.81952904,.,.
67CFEA30274FCB741026727A0390327F,超市类,1.880412038,.,.
FE306549EB9B80A8C3FBE905526702B2,超市类,1.979906981,.,.
50C4A3BC1A9517367B538C225FF6F673,超市类,2.133097981,.,.
3402ED34F8E82CD172E2830C3334A40F,超市类,2.819711659,.,.
A142DBED53ABC35779910BCB08AB31C5,超市类,5.112433425,.,.
9A7E48EF64916B4910B74CD0777F00CC,超市类,8.19760212,.,.
542E92102245F656C32718FDBC4C429A,超市类,4.804645424,.,.
93E336E9889CF39FFD61193D25F23906,超市类,5.671040074,.,.
A00E0BF4D9CA2CD8980A353CE3D316E0,超市类,11.34565205,.,.
BF27342775ED69BF5745475900341D84,超市类,8.838280261,.,.
BEDAB506218915432AC90C95CAB5BA03,超市类,13.9699612,.,.
59AA1ABD57CC370050FF450F149E7CC0,超市类,68.07873251,.,.
82DA106DAC1903036B4FA1253DFDC142,超市类,.,.,.
6CD4E8A35AC2B956810DC45C2D54810B,超市类,.,.,.
FBC9E00D967AA0E178F88ADC7441B50D,超市类,.,.,.
97634B521EEE8281CA8FD9B7B3CD33A2,超市类,.,.,.
C5ECFAEFC30CCB9C7116D883027187BD,超市类,.,.,.
643FD269FEFAC61684C4D13C87E6A14A,超市类,.,.,.
60D6DC77567B930C38E3FAFD62F0A7D0,超市类,.,.,.
3B98B7A76F6237F92691D0BB074754FA,超市类,.,.,.
94923ECA6BEBB39C7CF25E9F3FBB6411,超市类,.,.,.
EF17EDDD5CC82C089CC5D12108371CBB,超市类,.,.,.
F1B390DA238DB9759E3D0A0712616CEB,超市类,.,.,.
7520775213F47C4952B5F3845E344C8A,超市类,.,.,.
595EAF898471C6484D939C43CCEDA013,超市类,.,.,.
CCB1F16A5A0FA9B482EE98D65B5BB370,医疗、烟酒类,2.579103415,.,.
D5F42AE417CD4003F6798AFE21C2C9DC,医疗、烟酒类,.,.,.
E7257D43D59AFA36D2AEE07A1DEE222F,医疗、烟酒类,.,.,.
865367C737E787E666FABB2115EC643A,医疗、烟酒类,.,.,.
91AFF4106F91621BCE2D8AA18278A78F,医疗、烟酒类,.,.,.
5859406CCD7BF817DFA796B270CEB598,医疗、烟酒类,.,.,.
6A976394A4E48699FE66CBDD50A59278,汽车销售类,1.106683588,.,.
AB313787F94E1EBE5ADFB8A7E7951157,加油类,1.143823142,.,.
7A966FA8D124425FA6393B90E22E3E05,加油类,12.18441825,.,.
D39998CAE82BB9E885B9C4E114531B6C,加油类,.,.,.
B0723AFA1E16912CBA299A91C5AF1313,加油类,.,.,.
B2ABF59D51C0E9F6F2D905D06A33C0D3,加油类,.,.,.
E8BB7BB16F24593F51A6DEE31B78D45D,加油类,.,.,.
FA2981C42E335ACF1D10EC1CA13C4C10,加油类,.,.,.
03C6CB3B0DC79057F8CE58E783371463,加油类,.,.,.
EB30B8495395E235AC0E8683EC10B2F9,加油类,8.647794934,.,.
8CBC0E461C3AD231817C4297F7A7DEF7,加油类,28.775,.,.
8F1DC97864529B120392FB7FDE753D3D,加油类,.,.,.
5209B238C1C6B743C950BD9EB9F0019E,加油类,11.16053691,.,.
18CF91B74A62F0BCDA87BD813C4692C6,加油类,.,.,.
6BE2792CE10593580AAC8DA01F7E4579,加油类,7.948716303,.,.
82EB3B1100161E8A7FFD00F54413425F,加油类,.,.,.
5B09CC688CFD4106A31F699D0FAD5E3A,加油类,.,.,.
71D1646DBCB429F6E9EA20DF96DE30D1,加油类,34.29157403,.,.
9C9B738D2074FE0AD5154E643D25F1BA,加油类,10.72752525,.,.
2B712498AC566BB187F2D81CE201BD95,加油类,.,.,.
C3A2443C678833F2DF7D3EEE1243367A,加油类,.,.,.
3EBC714E470D3D1A55D5ECC0EC506336,加油类,.,.,.
AB66902EFDED3F9E5EEC6634715E4ED3,加油类,13.72032258,.,.
CA1436E669292F584862C89407090896,加油类,2045,.,.
1B511A066A340D14EF9052C60D31937C,加油类,8.204289825,.,.
512B2289BE2FA26ED35A6AE34110358F,加油类,.,.,.
A69149B9CDE1846C658EC00EC5AE7B5F,日用百货类,.,.,.
5AE0C534550AA4F770DC1BCCFD6EBA21,日用百货类,2.356873745,.,.
929F8C87CF4615B031865C2A4EBE7BD3,日用百货类,2.643799173,.,.
DAB7E11701537752D4B9C2BFF94A9A32,日用百货类,.,.,.
C17AEB0E4447980D01E75E2CA3EA3B25,日用百货类,1.23803587,.,.
59F29724D4B94B936255404105D7CD5D,日用百货类,.,.,.
BFB430C880EDEB6A55D023914D365E83,日用百货类,.,.,.
F354DC3EF7B706C290A406BECC4EF376,日用百货类,.,.,.
5932481711F7252CD22CBC7F6D4F1469,日用百货类,4.259415789,.,.
8286D5FCAAF1A7B6E81F89956712D2E3,日用百货类,9.198181609,.,.
EAAA98091C175727E399F53FD7C2E5DA,日用百货类,6.755961423,.,.
34458B537D6FD3FBCB3D32E3AB6C2A15,日用百货类,4.768589907,.,.
705F1048695DE3458131A66E92D909FA,日用百货类,.,.,.
59471F79E620C4AAE205968767894698,餐饮类,2.344531579,.,.
93DA6FB9FD0846C1E6AF1048971B856B,餐饮类,2.499129079,.,.
A8A69AB6C47037705F60D009509DBF08,餐饮类,2.286551263,.,.
F7B2D441A00D5F9724274527E9D5BB81,餐饮类,5.008701294,.,.
1E08CBC7DA0CF8FCB28F2D0688EDE6BF,餐饮类,.,.,.
C44646A84276A380BA8C1BAC55384D98,餐饮类,179.7336966,.,.
CC7F067363910A63511B6AE5C02D674C,餐饮类,.,.,.
F3058D5061E1DFCB38A0893EDCFC0C6C,餐饮类,.,.,.
EE3485D4A9408F926DE80C1CD24D634A,餐饮类,.,.,.
950A9397F23F69E39827343130F970B4,餐饮类,.,.,.
2D93E083EA0C060A7D6549C07392C974,餐饮类,.,.,.
232222EA103BA352B96DFDE2C4A1072D,餐饮类,.,.,.
6B73AB17E2AA9CA64617CBEE618D51AD,餐饮类,.,.,.
36BB13A95FF11F95BF36C1B7441953C6,餐饮类,.,.,.
AD0F1C3963699937AB61F710BE845B8D,餐饮类,.,.,.
4B15E52B07EA8DC188CD11CF518D45AD,餐饮类,.,.,.
F780DE179BE970D718ECB67629D9CD83,日用百货类,.,.,.
AF82A20DF40CC672ED93D785D3657114,日用百货类,.,.,.
472179EB5B69E102D2902494AEAF5E4C,餐饮类,.,.,.
956BF6DF69B0A1E511A05EEB9E661FC6,餐饮类,.,.,.
DD9A38702153E6DDB1ADB63B6CE1AA12,餐饮类,.,.,.
A559584131C0F4E4E75F92CBE14AA844,餐饮类,.,.,.
512F72F97884EEC7C02D0897DF446ABD,日用百货类,.,.,.
92B6ADCACB343E857E2D5F9063BA1EE8,日用百货类,.,.,.
27137B0BB0D5EB585D3805B9E53C24BB,餐饮类,.,.,.
